GroupCode,GroupName,UnitCode,UnitName,SiteCode,SiteName,StartDate,Species,Abundance,Notes,IsPointCUI
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2018,Human,2,lobstermen,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Cormorant,3,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Seal,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Small shorebird,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Gull,16,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/15/2022,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Seal,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Other Birds,0,barnswallows (count unknown),FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Small shorebird,2,sandpiper,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Oystercatcher,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Gull,50,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/28/2017,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Seal,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Cormorant,50,BRM note: breeding colony above intertidal; it is unlikely that this number was actually in the intertidal zone.,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Gull,30,BRM note: breeding colony above intertidal; it is unlikely that this number was actually in the intertidal zone.,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,6/27/2013,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Small shorebird,14,"Spotted sandpipers, least sandpipers, 2 sm shorebirds with red legs and pale head",FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Gull,35,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Other Birds,60,COEI,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Seal,4,Harbor and gray seals,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Cormorant,8,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/23/2024,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Human,3,Fishing just off site.,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Small shorebird,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Seal,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Cormorant,15,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/26/2016,Gull,35,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Gull,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Cormorant,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/17/2014,Seal,0,One seen offshore,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Gull,40,40-50,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Other Birds,1,COEI,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Seal,7,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Cormorant,12,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Oystercatcher,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Human,2,Fishermen,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Small shorebird,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/6/2023,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Human,3,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Gull,80,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Cormorant,40,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,7/9/2015,Seal,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Cormorant,6,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Gull,17,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Small shorebird,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Oystercatcher,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Seal,1,(Grey),FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Other Birds,1,COEI,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/5/2019,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Seal,5,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Gull,12,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Oystercatcher,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Human,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Small shorebird,2,Sandpipers,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Cormorant,3,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,8/12/2021,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Oystercatcher,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Seal,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Cormorant,3,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Gull,100,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/26/2017,Other Birds,6,COEI,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Oystercatcher,3,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Other Birds,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Gull,50,"Lots of gull chicks and angry gulls. A few nests with eggs. BRM note: Most gulls probably above the intertidal, in nesting colony.",FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Seal,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,6/26/2013,Human,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Pelican,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Tern,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Human,2,lobstermen in boat,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Snowy Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Blue Heron,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Gull,100,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Large shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Great Egret,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Oystercatcher,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Small shorebird,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Seal,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Other Birds,1,Red-winged blackbird,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/7/2015,Cormorant,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Tern,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Dog,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Snowy Egret,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Gull,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Other Birds,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Small shorebird,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Cormorant,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Blue Heron,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Seal,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Great Egret,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Oystercatcher,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Large shorebird,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Pelican,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,7/23/2008,Human,,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,8/7/2023,Small shorebird,4,Sandpiper,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,8/7/2023,Cormorant,2,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,8/7/2023,Seal,1,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,8/7/2023,Dog,0,None,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,8/7/2023,Oystercatcher,4,None,FALSE
