GroupCode,GroupName,UnitCode,UnitName,SiteName,SiteCode,PlotName,Elevation_MLLW_m,StartDate,Label,Distance_m,QAQC,IsPointCUI
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,0.854897976,6/22/2013,T2 bolt 08,13.92000008,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,0.705850005,6/22/2013,T2 bolt 09,15.5,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,0.884599984,6/22/2013,T2 bolt 10,17.56999969,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,0.119087003,6/22/2013,T2 bolt 11,21.81999969,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,0.157039002,6/22/2013,T2 bolt 12,22.97999954,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,0.546564996,6/22/2013,T2 bolt 13,23.86000061,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,0.268474996,6/22/2013,T2 bolt 14,27.96999931,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.077297002,6/22/2013,T2 bolt 15,29.79999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.022944,6/22/2013,T2 bolt 16,32.15999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.219284996,6/22/2013,T2 bolt 17,35.00999832,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.452264994,6/22/2013,T2 bolt 18,35.84999847,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.317126006,6/22/2013,T2 bolt 19,36.86999893,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.510641992,6/22/2013,T2 bolt 20,41.40000153,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.681984007,6/22/2013,T2 bolt 21,42.88999939,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.526995003,6/22/2013,T2 bolt 22,47.33000183,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-0.966147006,6/22/2013,T2 bolt 23,47.54999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T2,-1.407611966,6/22/2013,T2 bolt 24,51.56000137,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,2.247827053,6/22/2013,T3 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,2.013214111,6/22/2013,T3 bolt 02,4.539999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,1.000990987,6/22/2013,T3 bolt 03,7.610000134,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.643359005,6/22/2013,T3 bolt 04,9.56000042,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.185192004,6/22/2013,T3 bolt 05,12.43999958,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.278604001,6/22/2013,T3 bolt 06,16.75,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.252380013,6/22/2013,T3 bolt 07,19.12000084,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.577956021,6/22/2013,T3 bolt 08,20.90999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.222669005,6/22/2013,T3 bolt 09,23.19000053,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.552767992,6/22/2013,T3 bolt 10,24.84000015,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,,6/22/2013,T3 bolt 11,28.54999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.553008974,6/22/2013,T3 bolt 12,32.63000107,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,0.094304003,6/22/2013,T3 bolt 13,35.38000107,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,-0.180120006,6/22/2013,T3 bolt 14,37.81999969,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,-0.249552995,6/22/2013,T3 bolt 15,42.06000137,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,-0.558934987,6/22/2013,T3 bolt 16,45.83000183,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,-0.769876003,6/22/2013,T3 bolt 17,48.15000153,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Ship Harbor,SHIHAR,T3,-0.800767004,6/22/2013,T3 bolt 18,52.52000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,2.5073421,6/23/2013,T1 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,2.625049114,6/23/2013,T1 bolt 02,1.230000019,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,1.838672996,6/23/2013,T1 bolt 03,3.960000038,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,1.426673055,6/23/2013,T1 bolt 04,5.650000095,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,1.350926042,6/23/2013,T1 bolt 05,7.78000021,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,0.631933987,6/23/2013,T1 bolt 06,9.069999695,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,0.719996989,6/23/2013,T1 bolt 07,11.57999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,0.658131003,6/23/2013,T1 bolt 08,13.51000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,0.526665986,6/23/2013,T1 bolt 09,15.42000008,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,0.626450002,6/23/2013,T1 bolt 10,17.46999931,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,0.252232999,6/23/2013,T1 bolt 11,19.19000053,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,-0.351989001,6/23/2013,T1 bolt 12,21.20000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,-0.547088981,6/23/2013,T1 bolt 13,22.70000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,-0.813700974,6/23/2013,T1 bolt 14,23.93000031,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,-0.546958029,6/23/2013,T1 bolt 15,26.71999931,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,-0.921948016,6/23/2013,T1 bolt 16,28.40999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T1,-0.735019028,6/23/2013,T1 bolt 17,33.95000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,2.494142056,6/23/2013,T2 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,2.346474886,6/23/2013,T2 bolt 02,2.079999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,1.919574022,6/23/2013,T2 bolt 03,4.099999905,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,1.415209055,6/23/2013,T2 bolt 04,6.400000095,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,0.876618028,6/23/2013,T2 bolt 05,7.110000134,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,0.576915026,6/23/2013,T2 bolt 06,8.829999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,0.54797101,6/23/2013,T2 bolt 07,10.97000027,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,0.317912012,6/23/2013,T2 bolt 08,12.31000042,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,0.240637004,6/23/2013,T2 bolt 09,13.27999973,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,0.197384,6/23/2013,T2 bolt 10,16.20000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,,6/23/2013,T2 bolt 11,17.72999954,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,0.135187998,6/23/2013,T2 bolt 12,19.02000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,-0.39468199,6/23/2013,T2 bolt 13,20.44000053,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,-0.303254992,6/23/2013,T2 bolt 14,21.90999985,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,-0.726235986,6/23/2013,T2 bolt 15,23.14999962,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,-0.803897977,6/23/2013,T2 bolt 16,25.96999931,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,,6/23/2013,T2 bolt 17,28.01000023,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,,6/23/2013,T2 bolt 18,29.5,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,-0.962728024,6/23/2013,T2 bolt 19,30.44000053,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,-1.528429985,6/23/2013,T2 bolt 20,32.70999908,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T2,-0.987278998,6/23/2013,T2 bolt 21,34.29999924,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,2.675463915,6/23/2013,T3 bolt 01,0,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,2.263755083,6/23/2013,T3 bolt 02,2.170000076,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,1.862251997,6/23/2013,T3 bolt 03,4.340000153,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,1.542878985,6/23/2013,T3 bolt 04,5.599999905,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,1.092298031,6/23/2013,T3 bolt 05,7.21999979,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-0.10695,6/23/2013,T3 bolt 06,,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-0.469523996,6/23/2013,T3 bolt 07,11.35999966,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-0.063833997,6/23/2013,T3 bolt 08,,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-0.155144006,6/23/2013,T3 bolt 09,14.97999954,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,0.287871003,6/23/2013,T3 bolt 10,16.32999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,0.211044997,6/23/2013,T3 bolt 11,17.32999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-0.438997,6/23/2013,T3 bolt 12,20.93000031,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-0.250227988,6/23/2013,T3 bolt 13,26.62000084,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-1.389994979,6/23/2013,T3 bolt 14,28.32999992,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-1.50801897,6/23/2013,T3 bolt 15,29.73999977,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-0.745513976,6/23/2013,T3 bolt 16,32.79000092,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-1.511170983,6/23/2013,T3 bolt 17,34.77000046,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-1.131253004,6/23/2013,T3 bolt 18,36.06000137,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-1.192579985,6/23/2013,T3 bolt 19,37.36999893,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-1.595585942,6/23/2013,T3 bolt 20,39.22000122,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Otter Point,OTTPOI,T3,-1.697296977,6/23/2013,T3 bolt 21,41.91999817,FALSE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,4.511030197,6/24/2013,T1 bolt 01,0,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,4.317430973,6/24/2013,T1 bolt 02,2.369999886,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,4.473930836,6/24/2013,T1 bolt 03,5.260000229,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,3.897209883,6/24/2013,T1 bolt 04,8.039999962,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,3.734740973,6/24/2013,T1 bolt 05,10.01000023,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,2.767847061,6/24/2013,T1 bolt 06,12.23999977,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,2.225677967,6/24/2013,T1 bolt 07,13.72999954,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,2.533107996,6/24/2013,T1 bolt 08,14.72999954,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,2.547185898,6/24/2013,T1 bolt 09,16.45999908,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,2.165411949,6/24/2013,T1 bolt 10,19.05999947,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,1.850144029,6/24/2013,T1 bolt 11,21.81999969,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,1.738626957,6/24/2013,T1 bolt 12,23.29000092,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,1.765751958,6/24/2013,T1 bolt 13,24.87999916,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,1.785874009,6/24/2013,T1 bolt 14,26.37000084,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,1.694934964,6/24/2013,T1 bolt 15,27.51000023,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,1.536385059,6/24/2013,T1 bolt 16,30.12999916,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,1.301781058,6/24/2013,T1 bolt 17,33.18999863,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,0.992735982,6/24/2013,T1 bolt 18,35.52000046,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,0.869063973,6/24/2013,T1 bolt 19,36.66999817,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,0.93839401,6/24/2013,T1 bolt 20,40.20000076,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,0.844366014,6/24/2013,T1 bolt 21,42.33000183,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,0.878188014,6/24/2013,T1 bolt 22,43.61999893,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T1,0.78512001,6/24/2013,T1 bolt 23,45.90999985,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,4.715723991,6/24/2013,T2 bolt 01,0,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,4.497478962,6/24/2013,T2 bolt 02,2.849999905,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,4.270689964,6/24/2013,T2 bolt 03,5.599999905,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,3.974755049,6/24/2013,T2 bolt 04,6.239999771,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,3.583741903,6/24/2013,T2 bolt 05,8.199999809,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,3.405884027,6/24/2013,T2 bolt 06,8.729999542,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,3.25238204,6/24/2013,T2 bolt 07,10.18000031,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.552194118,6/24/2013,T2 bolt 08,11.82999992,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.745590925,6/24/2013,T2 bolt 09,13.56000042,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.799628973,6/24/2013,T2 bolt 10,14.81999969,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.618908882,6/24/2013,T2 bolt 11,16.45000076,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.475564003,6/24/2013,T2 bolt 12,18.56999969,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.308830023,6/24/2013,T2 bolt 13,19.86000061,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.027143002,6/24/2013,T2 bolt 14,20.63999939,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.881201982,6/24/2013,T2 bolt 15,22.56999969,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.942643046,6/24/2013,T2 bolt 16,24.11000061,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,2.023679972,6/24/2013,T2 bolt 17,25.64999962,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.734501958,6/24/2013,T2 bolt 18,27.90999985,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.597004056,6/24/2013,T2 bolt 19,30.17000008,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.766142964,6/24/2013,T2 bolt 20,31.29999924,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.52136004,6/24/2013,T2 bolt 21,32.54999924,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.086097956,6/24/2013,T2 bolt 22,35.31999969,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,0.91920799,6/24/2013,T2 bolt 23,37.36999893,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,0.950002015,6/24/2013,T2 bolt 24,39.43999863,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.054828048,6/24/2013,T2 bolt 25,40.70000076,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.07959497,6/24/2013,T2 bolt 26,42.68000031,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,1.030959964,6/24/2013,T2 bolt 27,45.13999939,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T2,0.773914993,6/24/2013,T2 bolt 28,45.97000122,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,4.49474287,6/24/2013,T3 bolt 01,0,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,4.320048809,6/24/2013,T3 bolt 02,2.480000019,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,4.460025787,6/24/2013,T3 bolt 03,5.159999847,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.921067953,6/24/2013,T3 bolt 04,6.21999979,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.933705091,6/24/2013,T3 bolt 05,7.769999981,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.603205919,6/24/2013,T3 bolt 06,8.979999542,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.406702995,6/24/2013,T3 bolt 07,11.5,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.172852039,6/24/2013,T3 bolt 08,13.96000004,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,3.0286901,6/24/2013,T3 bolt 09,15.71000004,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.774071932,6/24/2013,T3 bolt 10,18.01000023,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.537543058,6/24/2013,T3 bolt 11,20.62999916,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.628035069,6/24/2013,T3 bolt 12,22,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.284209013,6/24/2013,T3 bolt 13,24.53000069,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.975309968,6/24/2013,T3 bolt 14,26.51000023,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,2.060154915,6/24/2013,T3 bolt 15,27.04999924,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.995131016,6/24/2013,T3 bolt 16,29.95999908,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.711240053,6/24/2013,T3 bolt 17,31.06999969,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.503723025,6/24/2013,T3 bolt 18,33.11000061,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.713865995,6/24/2013,T3 bolt 19,35.31000137,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.187510967,6/24/2013,T3 bolt 20,37.31000137,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.027413011,6/24/2013,T3 bolt 21,40.43000031,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.213642001,6/24/2013,T3 bolt 22,42.47000122,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.158658028,6/24/2013,T3 bolt 23,45.58000183,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,1.032713056,6/24/2013,T3 bolt 24,46.38000107,TRUE,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia NP,Bass Harbor,BASHAR,T3,0.779318988,6/24/2013,T3 bolt 25,47.20000076,TRUE,FALSE
